"id","sku","name","price","stock","category_id"
"7854","SKU-7854","Item 7854","230.89","17","26"
"7855","SKU-7855","Item 7855","433.53","40","46"
"7856","SKU-7856","Item 7856","778.00","63","26"
"7857","SKU-7857","Item 7857","427.21","15","41"
"7858","SKU-7858","Item 7858","21.63","24","21"
"7859","SKU-7859","Item 7859","660.51","80","21"
"7860","SKU-7860","Item 7860","405.11","13","23"
"7861","SKU-7861","Item 7861","373.45","47","20"
"7862","SKU-7862","Item 7862","455.38","91","4"
"7863","SKU-7863","Item 7863","613.11","46","14"
"7864","SKU-7864","Item 7864","339.15","10","36"
"7865","SKU-7865","Item 7865","581.67","97","28"
"7866","SKU-7866","Item 7866","975.42","53","29"
"7867","SKU-7867","Item 7867","899.83","41","38"
"7868","SKU-7868","Item 7868","260.77","41","26"
"7869","SKU-7869","Item 7869","808.35","33","19"
"7870","SKU-7870","Item 7870","739.28","26","11"
"7871","SKU-7871","Item 7871","785.83","67","50"
"7872","SKU-7872","Item 7872","566.56","10","23"
"7873","SKU-7873","Item 7873","348.09","26","6"
"7874","SKU-7874","Item 7874","319.22","13","45"
"7875","SKU-7875","Item 7875","695.83","7","32"
"7876","SKU-7876","Item 7876","953.54","96","48"
"7877","SKU-7877","Item 7877","716.77","38","32"
"7878","SKU-7878","Item 7878","389.70","15","33"
"7879","SKU-7879","Item 7879","160.61","2","29"
"7880","SKU-7880","Item 7880","396.91","88","29"
"7881","SKU-7881","Item 7881","864.14","20","49"
"7882","SKU-7882","Item 7882","446.48","71","27"
"7883","SKU-7883","Item 7883","242.66","73","11"
"7884","SKU-7884","Item 7884","844.62","16","2"
"7885","SKU-7885","Item 7885","372.26","51","22"
"7886","SKU-7886","Item 7886","115.50","50","10"
"7887","SKU-7887","Item 7887","664.37","5","24"
"7888","SKU-7888","Item 7888","477.29","81","39"
"7889","SKU-7889","Item 7889","397.21","16","26"
"7890","SKU-7890","Item 7890","557.02","32","6"
"7891","SKU-7891","Item 7891","122.75","41","10"
"7892","SKU-7892","Item 7892","394.64","63","49"
"7893","SKU-7893","Item 7893","399.46","67","38"
"7894","SKU-7894","Item 7894","303.35","18","12"
"7895","SKU-7895","Item 7895","915.85","1","40"
"7896","SKU-7896","Item 7896","391.90","84","1"
"7897","SKU-7897","Item 7897","944.88","57","38"
"7898","SKU-7898","Item 7898","840.21","62","13"
"7899","SKU-7899","Item 7899","123.58","53","11"
"7900","SKU-7900","Item 7900","757.49","76","43"
"7901","SKU-7901","Item 7901","124.34","15","22"
"7902","SKU-7902","Item 7902","693.85","70","29"
"7903","SKU-7903","Item 7903","133.61","68","8"
"7904","SKU-7904","Item 7904","197.02","59","44"
"7905","SKU-7905","Item 7905","86.43","58","35"
"7906","SKU-7906","Item 7906","465.63","48","12"
"7907","SKU-7907","Item 7907","846.66","80","46"
"7908","SKU-7908","Item 7908","172.86","52","44"
"7909","SKU-7909","Item 7909","293.46","44","33"
"7910","SKU-7910","Item 7910","903.49","40","46"
"7911","SKU-7911","Item 7911","657.82","73","14"
"7912","SKU-7912","Item 7912","984.87","60","23"
"7913","SKU-7913","Item 7913","321.28","45","29"
"7914","SKU-7914","Item 7914","304.67","87","16"
"7915","SKU-7915","Item 7915","996.86","42","12"
"7916","SKU-7916","Item 7916","460.66","39","4"
"7917","SKU-7917","Item 7917","549.77","56","39"
"7918","SKU-7918","Item 7918","265.72","61","38"
"7919","SKU-7919","Item 7919","385.28","16","44"
"7920","SKU-7920","Item 7920","571.91","26","45"
"7921","SKU-7921","Item 7921","838.70","77","30"
"7922","SKU-7922","Item 7922","935.81","44","32"
"7923","SKU-7923","Item 7923","995.17","41","15"
"7924","SKU-7924","Item 7924","217.73","57","7"
"7925","SKU-7925","Item 7925","885.36","88","3"
"7926","SKU-7926","Item 7926","291.36","70","38"
"7927","SKU-7927","Item 7927","621.06","56","39"
"7928","SKU-7928","Item 7928","195.93","32","8"
"7929","SKU-7929","Item 7929","531.95","20","11"
"7930","SKU-7930","Item 7930","163.95","52","39"
"7931","SKU-7931","Item 7931","568.94","90","5"
"7932","SKU-7932","Item 7932","192.13","50","32"
"7933","SKU-7933","Item 7933","171.85","48","43"
"7934","SKU-7934","Item 7934","58.20","82","36"
"7935","SKU-7935","Item 7935","969.97","29","36"
"7936","SKU-7936","Item 7936","612.26","92","49"
"7937","SKU-7937","Item 7937","399.27","53","10"
"7938","SKU-7938","Item 7938","604.96","42","35"
"7939","SKU-7939","Item 7939","265.97","69","37"
"7940","SKU-7940","Item 7940","925.91","22","18"
"7941","SKU-7941","Item 7941","309.71","6","40"
"7942","SKU-7942","Item 7942","751.22","13","18"
"7943","SKU-7943","Item 7943","752.44","14","34"
"7944","SKU-7944","Item 7944","17.80","26","36"
"7945","SKU-7945","Item 7945","358.13","64","27"
"7946","SKU-7946","Item 7946","100.37","47","46"
"7947","SKU-7947","Item 7947","921.27","72","15"
"7948","SKU-7948","Item 7948","587.60","24","30"
"7949","SKU-7949","Item 7949","525.24","11","21"
"7950","SKU-7950","Item 7950","554.03","3","38"
"7951","SKU-7951","Item 7951","16.03","48","35"
"7952","SKU-7952","Item 7952","28.37","64","31"
"7953","SKU-7953","Item 7953","234.54","2","5"
"7954","SKU-7954","Item 7954","684.75","24","7"
"7955","SKU-7955","Item 7955","666.15","31","38"
"7956","SKU-7956","Item 7956","240.35","70","44"
"7957","SKU-7957","Item 7957","466.32","18","5"
"7958","SKU-7958","Item 7958","839.23","26","26"
"7959","SKU-7959","Item 7959","994.20","56","24"
"7960","SKU-7960","Item 7960","739.46","41","3"
"7961","SKU-7961","Item 7961","20.55","14","44"
"7962","SKU-7962","Item 7962","762.04","40","31"
"7963","SKU-7963","Item 7963","251.22","2","33"
"7964","SKU-7964","Item 7964","191.63","81","14"
"7965","SKU-7965","Item 7965","522.35","32","27"
"7966","SKU-7966","Item 7966","139.43","12","19"
"7967","SKU-7967","Item 7967","468.01","31","24"
"7968","SKU-7968","Item 7968","313.00","36","9"
"7969","SKU-7969","Item 7969","891.25","56","22"
"7970","SKU-7970","Item 7970","776.62","49","26"
"7971","SKU-7971","Item 7971","287.47","36","26"
"7972","SKU-7972","Item 7972","141.39","19","31"
"7973","SKU-7973","Item 7973","470.01","86","45"
"7974","SKU-7974","Item 7974","228.31","75","36"
"7975","SKU-7975","Item 7975","301.74","93","42"
"7976","SKU-7976","Item 7976","690.62","4","24"
"7977","SKU-7977","Item 7977","93.16","22","47"
"7978","SKU-7978","Item 7978","436.37","37","36"
"7979","SKU-7979","Item 7979","485.84","42","19"
"7980","SKU-7980","Item 7980","893.09","92","40"
"7981","SKU-7981","Item 7981","81.02","19","6"
"7982","SKU-7982","Item 7982","203.48","15","44"
"7983","SKU-7983","Item 7983","873.64","81","46"
"7984","SKU-7984","Item 7984","835.70","18","5"
"7985","SKU-7985","Item 7985","40.12","74","8"
"7986","SKU-7986","Item 7986","84.93","48","44"
"7987","SKU-7987","Item 7987","527.53","29","48"
"7988","SKU-7988","Item 7988","671.61","41","46"
"7989","SKU-7989","Item 7989","947.32","89","10"
"7990","SKU-7990","Item 7990","751.98","42","24"
"7991","SKU-7991","Item 7991","345.29","25","4"
"7992","SKU-7992","Item 7992","656.59","73","50"
"7993","SKU-7993","Item 7993","546.54","41","50"
"7994","SKU-7994","Item 7994","233.04","5","35"
"7995","SKU-7995","Item 7995","611.19","44","18"
"7996","SKU-7996","Item 7996","329.61","65","49"
"7997","SKU-7997","Item 7997","91.36","74","37"
"7998","SKU-7998","Item 7998","583.17","15","20"
"7999","SKU-7999","Item 7999","572.98","9","39"
"8000","SKU-8000","Item 8000","782.17","41","8"
"8001","SKU-8001","Item 8001","405.70","2","32"
"8002","SKU-8002","Item 8002","665.93","7","45"
"8003","SKU-8003","Item 8003","798.41","74","4"
"8004","SKU-8004","Item 8004","369.15","56","18"
"8005","SKU-8005","Item 8005","566.04","8","20"
"8006","SKU-8006","Item 8006","787.52","49","16"
"8007","SKU-8007","Item 8007","343.15","75","29"
"8008","SKU-8008","Item 8008","436.72","20","36"
"8009","SKU-8009","Item 8009","41.18","93","6"
"8010","SKU-8010","Item 8010","710.22","97","19"
"8011","SKU-8011","Item 8011","599.02","92","23"
"8012","SKU-8012","Item 8012","352.70","26","49"
"8013","SKU-8013","Item 8013","203.46","71","7"
"8014","SKU-8014","Item 8014","64.49","23","14"
"8015","SKU-8015","Item 8015","231.79","96","47"
"8016","SKU-8016","Item 8016","70.24","18","15"
"8017","SKU-8017","Item 8017","680.26","76","21"
"8018","SKU-8018","Item 8018","601.42","74","24"
"8019","SKU-8019","Item 8019","351.58","44","3"
"8020","SKU-8020","Item 8020","306.54","92","30"
"8021","SKU-8021","Item 8021","205.12","5","35"
"8022","SKU-8022","Item 8022","926.05","81","40"
"8023","SKU-8023","Item 8023","788.38","32","3"
"8024","SKU-8024","Item 8024","431.99","71","6"
"8025","SKU-8025","Item 8025","645.75","79","33"
"8026","SKU-8026","Item 8026","196.43","32","10"
"8027","SKU-8027","Item 8027","82.38","73","9"
"8028","SKU-8028","Item 8028","44.29","64","37"
"8029","SKU-8029","Item 8029","583.00","6","41"
"8030","SKU-8030","Item 8030","321.74","80","13"
"8031","SKU-8031","Item 8031","561.25","91","21"
"8032","SKU-8032","Item 8032","101.78","32","21"
"8033","SKU-8033","Item 8033","629.37","25","50"
"8034","SKU-8034","Item 8034","549.56","4","48"
"8035","SKU-8035","Item 8035","838.75","3","15"
"8036","SKU-8036","Item 8036","617.26","21","34"
"8037","SKU-8037","Item 8037","272.11","98","2"
"8038","SKU-8038","Item 8038","844.18","23","23"
"8039","SKU-8039","Item 8039","599.65","78","12"
"8040","SKU-8040","Item 8040","336.70","12","49"
"8041","SKU-8041","Item 8041","530.83","4","36"
"8042","SKU-8042","Item 8042","770.52","91","46"
"8043","SKU-8043","Item 8043","685.54","89","45"
"8044","SKU-8044","Item 8044","372.77","47","37"
"8045","SKU-8045","Item 8045","474.03","90","41"
"8046","SKU-8046","Item 8046","602.72","4","44"
"8047","SKU-8047","Item 8047","315.36","69","7"
"8048","SKU-8048","Item 8048","510.87","54","6"
"8049","SKU-8049","Item 8049","660.44","36","38"
"8050","SKU-8050","Item 8050","45.38","95","47"
"8051","SKU-8051","Item 8051","49.88","89","2"
"8052","SKU-8052","Item 8052","859.76","33","12"
"8053","SKU-8053","Item 8053","638.06","88","47"
"8054","SKU-8054","Item 8054","90.72","46","39"
"8055","SKU-8055","Item 8055","159.13","70","14"
"8056","SKU-8056","Item 8056","818.80","92","6"
"8057","SKU-8057","Item 8057","870.34","63","6"
"8058","SKU-8058","Item 8058","427.92","64","30"
"8059","SKU-8059","Item 8059","97.68","35","49"
"8060","SKU-8060","Item 8060","333.23","48","24"
"8061","SKU-8061","Item 8061","418.88","57","34"
"8062","SKU-8062","Item 8062","740.08","91","30"
"8063","SKU-8063","Item 8063","779.68","86","25"
"8064","SKU-8064","Item 8064","652.03","43","36"
"8065","SKU-8065","Item 8065","208.91","43","32"
"8066","SKU-8066","Item 8066","955.42","92","26"
"8067","SKU-8067","Item 8067","553.07","16","29"
"8068","SKU-8068","Item 8068","764.09","8","29"
"8069","SKU-8069","Item 8069","196.60","18","16"
"8070","SKU-8070","Item 8070","299.45","87","2"
"8071","SKU-8071","Item 8071","675.53","57","9"
"8072","SKU-8072","Item 8072","95.49","44","13"
"8073","SKU-8073","Item 8073","55.76","38","12"
"8074","SKU-8074","Item 8074","285.77","93","50"
"8075","SKU-8075","Item 8075","97.40","2","39"
"8076","SKU-8076","Item 8076","823.72","39","35"
"8077","SKU-8077","Item 8077","588.87","82","46"
"8078","SKU-8078","Item 8078","285.13","13","25"
"8079","SKU-8079","Item 8079","417.18","15","35"
"8080","SKU-8080","Item 8080","386.93","47","16"
"8081","SKU-8081","Item 8081","450.91","82","2"
"8082","SKU-8082","Item 8082","706.37","9","5"
"8083","SKU-8083","Item 8083","980.95","8","5"
"8084","SKU-8084","Item 8084","383.26","47","17"
"8085","SKU-8085","Item 8085","412.40","36","36"
"8086","SKU-8086","Item 8086","111.29","11","2"
"8087","SKU-8087","Item 8087","687.44","99","22"
"8088","SKU-8088","Item 8088","358.28","29","26"
"8089","SKU-8089","Item 8089","942.93","59","10"
"8090","SKU-8090","Item 8090","583.09","42","30"
"8091","SKU-8091","Item 8091","879.60","68","9"
"8092","SKU-8092","Item 8092","685.91","23","2"
"8093","SKU-8093","Item 8093","332.77","25","46"
"8094","SKU-8094","Item 8094","749.57","97","5"
"8095","SKU-8095","Item 8095","27.74","84","7"
"8096","SKU-8096","Item 8096","901.61","39","34"
"8097","SKU-8097","Item 8097","789.95","12","43"
"8098","SKU-8098","Item 8098","452.83","41","25"
"8099","SKU-8099","Item 8099","979.61","92","25"
"8100","SKU-8100","Item 8100","297.32","32","40"
"8101","SKU-8101","Item 8101","722.26","75","16"
"8102","SKU-8102","Item 8102","869.73","1","46"
"8103","SKU-8103","Item 8103","942.86","74","11"
"8104","SKU-8104","Item 8104","924.25","68","26"
"8105","SKU-8105","Item 8105","82.56","46","5"
"8106","SKU-8106","Item 8106","482.41","74","4"
"8107","SKU-8107","Item 8107","139.12","23","8"
"8108","SKU-8108","Item 8108","25.72","63","42"
"8109","SKU-8109","Item 8109","877.30","53","17"
"8110","SKU-8110","Item 8110","741.60","75","6"
"8111","SKU-8111","Item 8111","355.32","14","42"
"8112","SKU-8112","Item 8112","985.93","2","2"
"8113","SKU-8113","Item 8113","279.73","83","9"
"8114","SKU-8114","Item 8114","595.02","44","4"
"8115","SKU-8115","Item 8115","659.81","60","21"
"8116","SKU-8116","Item 8116","774.66","58","6"
"8117","SKU-8117","Item 8117","813.27","33","10"
"8118","SKU-8118","Item 8118","814.06","49","36"
"8119","SKU-8119","Item 8119","281.50","5","13"
"8120","SKU-8120","Item 8120","640.42","84","50"
"8121","SKU-8121","Item 8121","98.72","68","33"
"8122","SKU-8122","Item 8122","790.99","83","35"
"8123","SKU-8123","Item 8123","669.19","9","3"
"8124","SKU-8124","Item 8124","596.25","4","2"
"8125","SKU-8125","Item 8125","990.04","65","22"
"8126","SKU-8126","Item 8126","636.58","91","47"
"8127","SKU-8127","Item 8127","168.88","71","28"
"8128","SKU-8128","Item 8128","943.69","14","21"
"8129","SKU-8129","Item 8129","506.44","24","24"
"8130","SKU-8130","Item 8130","410.26","32","31"
"8131","SKU-8131","Item 8131","290.23","25","33"
"8132","SKU-8132","Item 8132","416.12","9","21"
"8133","SKU-8133","Item 8133","359.22","93","14"
"8134","SKU-8134","Item 8134","534.36","80","36"
"8135","SKU-8135","Item 8135","167.81","18","41"
"8136","SKU-8136","Item 8136","983.28","74","26"
"8137","SKU-8137","Item 8137","745.40","52","32"
"8138","SKU-8138","Item 8138","846.46","57","33"
"8139","SKU-8139","Item 8139","698.98","94","6"
"8140","SKU-8140","Item 8140","110.19","91","7"
"8141","SKU-8141","Item 8141","621.95","39","48"
"8142","SKU-8142","Item 8142","259.63","6","20"
"8143","SKU-8143","Item 8143","960.66","58","3"
"8144","SKU-8144","Item 8144","875.97","99","10"
"8145","SKU-8145","Item 8145","944.96","1","29"
"8146","SKU-8146","Item 8146","957.97","89","18"
"8147","SKU-8147","Item 8147","627.81","36","21"
"8148","SKU-8148","Item 8148","267.37","19","15"
"8149","SKU-8149","Item 8149","369.59","57","31"
"8150","SKU-8150","Item 8150","843.95","96","48"
"8151","SKU-8151","Item 8151","795.49","38","29"
"8152","SKU-8152","Item 8152","110.68","73","33"
"8153","SKU-8153","Item 8153","249.04","52","26"
"8154","SKU-8154","Item 8154","189.55","12","9"
"8155","SKU-8155","Item 8155","872.80","2","43"
"8156","SKU-8156","Item 8156","973.30","79","31"
"8157","SKU-8157","Item 8157","521.58","13","35"
"8158","SKU-8158","Item 8158","137.16","24","26"
"8159","SKU-8159","Item 8159","488.36","90","18"
"8160","SKU-8160","Item 8160","413.70","22","34"
"8161","SKU-8161","Item 8161","377.38","50","3"
"8162","SKU-8162","Item 8162","968.91","93","49"
"8163","SKU-8163","Item 8163","511.63","38","17"
"8164","SKU-8164","Item 8164","941.01","83","3"
"8165","SKU-8165","Item 8165","377.01","97","31"
"8166","SKU-8166","Item 8166","828.78","59","32"
"8167","SKU-8167","Item 8167","541.48","35","6"
"8168","SKU-8168","Item 8168","416.45","18","42"
"8169","SKU-8169","Item 8169","665.57","25","22"
"8170","SKU-8170","Item 8170","701.85","74","29"
"8171","SKU-8171","Item 8171","997.61","40","42"
"8172","SKU-8172","Item 8172","993.21","48","32"
"8173","SKU-8173","Item 8173","11.20","23","26"
"8174","SKU-8174","Item 8174","961.79","56","19"
"8175","SKU-8175","Item 8175","154.64","31","2"
"8176","SKU-8176","Item 8176","651.08","95","38"
"8177","SKU-8177","Item 8177","188.11","34","32"
"8178","SKU-8178","Item 8178","104.91","74","21"
"8179","SKU-8179","Item 8179","869.64","33","37"
"8180","SKU-8180","Item 8180","936.71","44","3"
"8181","SKU-8181","Item 8181","81.78","100","18"
"8182","SKU-8182","Item 8182","942.35","69","32"
"8183","SKU-8183","Item 8183","159.34","90","3"
"8184","SKU-8184","Item 8184","953.15","60","6"
"8185","SKU-8185","Item 8185","890.41","95","30"
"8186","SKU-8186","Item 8186","498.74","75","34"
"8187","SKU-8187","Item 8187","681.84","49","45"
"8188","SKU-8188","Item 8188","921.33","12","11"
"8189","SKU-8189","Item 8189","171.85","67","31"
"8190","SKU-8190","Item 8190","847.45","9","49"
"8191","SKU-8191","Item 8191","144.83","23","16"
"8192","SKU-8192","Item 8192","532.07","61","8"
"8193","SKU-8193","Item 8193","402.66","25","29"
"8194","SKU-8194","Item 8194","668.85","58","42"
"8195","SKU-8195","Item 8195","18.42","60","30"
"8196","SKU-8196","Item 8196","707.39","22","34"
"8197","SKU-8197","Item 8197","793.39","77","10"
"8198","SKU-8198","Item 8198","815.57","22","47"
"8199","SKU-8199","Item 8199","885.05","79","26"
"8200","SKU-8200","Item 8200","152.23","1","32"
"8201","SKU-8201","Item 8201","366.12","40","43"
"8202","SKU-8202","Item 8202","871.68","3","22"
"8203","SKU-8203","Item 8203","206.97","68","37"
"8204","SKU-8204","Item 8204","703.79","59","30"
"8205","SKU-8205","Item 8205","371.73","93","37"
"8206","SKU-8206","Item 8206","418.72","10","43"
"8207","SKU-8207","Item 8207","353.37","94","17"
"8208","SKU-8208","Item 8208","882.83","76","48"
"8209","SKU-8209","Item 8209","792.91","42","26"
"8210","SKU-8210","Item 8210","865.43","17","39"
"8211","SKU-8211","Item 8211","694.57","78","13"
"8212","SKU-8212","Item 8212","111.84","48","50"
"8213","SKU-8213","Item 8213","410.34","66","27"
"8214","SKU-8214","Item 8214","948.05","41","42"
"8215","SKU-8215","Item 8215","962.03","7","29"
"8216","SKU-8216","Item 8216","893.19","11","17"
"8217","SKU-8217","Item 8217","282.48","72","16"
"8218","SKU-8218","Item 8218","632.87","3","28"
"8219","SKU-8219","Item 8219","190.67","76","44"
"8220","SKU-8220","Item 8220","527.81","21","47"
"8221","SKU-8221","Item 8221","926.29","80","34"
"8222","SKU-8222","Item 8222","460.53","23","47"
"8223","SKU-8223","Item 8223","246.50","11","21"
"8224","SKU-8224","Item 8224","927.14","92","45"
"8225","SKU-8225","Item 8225","230.90","18","20"
"8226","SKU-8226","Item 8226","118.74","82","48"
"8227","SKU-8227","Item 8227","339.69","95","15"
"8228","SKU-8228","Item 8228","498.12","31","32"
"8229","SKU-8229","Item 8229","187.56","55","44"
"8230","SKU-8230","Item 8230","938.20","48","19"
"8231","SKU-8231","Item 8231","548.18","51","42"
"8232","SKU-8232","Item 8232","263.08","15","48"
"8233","SKU-8233","Item 8233","92.95","45","3"
"8234","SKU-8234","Item 8234","520.88","34","36"
"8235","SKU-8235","Item 8235","34.32","8","5"
"8236","SKU-8236","Item 8236","830.40","20","29"
"8237","SKU-8237","Item 8237","472.91","24","17"
"8238","SKU-8238","Item 8238","952.02","27","33"
"8239","SKU-8239","Item 8239","321.99","7","36"
"8240","SKU-8240","Item 8240","641.17","62","28"
"8241","SKU-8241","Item 8241","124.95","74","50"
"8242","SKU-8242","Item 8242","90.16","90","14"
"8243","SKU-8243","Item 8243","963.39","88","46"
"8244","SKU-8244","Item 8244","140.97","3","37"
"8245","SKU-8245","Item 8245","239.12","7","48"
"8246","SKU-8246","Item 8246","478.58","60","49"
"8247","SKU-8247","Item 8247","440.90","95","22"
"8248","SKU-8248","Item 8248","454.28","27","43"
"8249","SKU-8249","Item 8249","20.95","12","46"
"8250","SKU-8250","Item 8250","738.79","24","28"
"8251","SKU-8251","Item 8251","445.25","4","16"
"8252","SKU-8252","Item 8252","114.86","97","44"
"8253","SKU-8253","Item 8253","54.15","90","15"
"8254","SKU-8254","Item 8254","536.20","56","41"
"8255","SKU-8255","Item 8255","317.32","34","38"
"8256","SKU-8256","Item 8256","441.51","13","13"
"8257","SKU-8257","Item 8257","750.36","33","48"
"8258","SKU-8258","Item 8258","463.94","70","25"
"8259","SKU-8259","Item 8259","310.79","42","46"
"8260","SKU-8260","Item 8260","840.86","32","38"
"8261","SKU-8261","Item 8261","529.49","96","47"
"8262","SKU-8262","Item 8262","43.92","33","47"
"8263","SKU-8263","Item 8263","658.34","100","18"
"8264","SKU-8264","Item 8264","196.04","81","37"
"8265","SKU-8265","Item 8265","856.75","78","19"
"8266","SKU-8266","Item 8266","46.69","80","44"
"8267","SKU-8267","Item 8267","536.44","27","39"
"8268","SKU-8268","Item 8268","119.54","91","9"
"8269","SKU-8269","Item 8269","649.21","92","8"
"8270","SKU-8270","Item 8270","496.65","63","22"
"8271","SKU-8271","Item 8271","491.97","83","49"
"8272","SKU-8272","Item 8272","478.37","56","16"
"8273","SKU-8273","Item 8273","240.54","41","36"
"8274","SKU-8274","Item 8274","358.71","70","44"
"8275","SKU-8275","Item 8275","417.73","34","49"
"8276","SKU-8276","Item 8276","395.03","43","38"
"8277","SKU-8277","Item 8277","871.78","41","38"
"8278","SKU-8278","Item 8278","673.85","40","33"
"8279","SKU-8279","Item 8279","792.03","48","12"
"8280","SKU-8280","Item 8280","360.03","43","49"
"8281","SKU-8281","Item 8281","135.30","62","25"
"8282","SKU-8282","Item 8282","651.61","10","9"
"8283","SKU-8283","Item 8283","818.77","7","45"
"8284","SKU-8284","Item 8284","996.96","100","1"
"8285","SKU-8285","Item 8285","425.62","32","14"
"8286","SKU-8286","Item 8286","936.40","38","3"
"8287","SKU-8287","Item 8287","620.94","77","16"
"8288","SKU-8288","Item 8288","879.57","31","18"
"8289","SKU-8289","Item 8289","137.79","21","16"
"8290","SKU-8290","Item 8290","864.94","38","18"
"8291","SKU-8291","Item 8291","93.36","30","28"
"8292","SKU-8292","Item 8292","564.87","87","11"
"8293","SKU-8293","Item 8293","303.95","92","5"
"8294","SKU-8294","Item 8294","685.85","79","1"
"8295","SKU-8295","Item 8295","196.54","55","50"
"8296","SKU-8296","Item 8296","848.02","60","38"
"8297","SKU-8297","Item 8297","656.76","30","15"
"8298","SKU-8298","Item 8298","425.27","70","2"
"8299","SKU-8299","Item 8299","840.48","22","33"
"8300","SKU-8300","Item 8300","542.59","69","22"
"8301","SKU-8301","Item 8301","871.99","45","24"
"8302","SKU-8302","Item 8302","837.00","5","36"
"8303","SKU-8303","Item 8303","126.05","62","46"
"8304","SKU-8304","Item 8304","817.03","15","16"
"8305","SKU-8305","Item 8305","160.32","88","45"
"8306","SKU-8306","Item 8306","66.02","56","17"
"8307","SKU-8307","Item 8307","261.46","12","26"
"8308","SKU-8308","Item 8308","692.15","24","19"
"8309","SKU-8309","Item 8309","392.26","5","26"
"8310","SKU-8310","Item 8310","696.30","94","50"
"8311","SKU-8311","Item 8311","320.87","30","9"
"8312","SKU-8312","Item 8312","522.74","15","25"
"8313","SKU-8313","Item 8313","630.49","71","31"
"8314","SKU-8314","Item 8314","642.04","83","42"
"8315","SKU-8315","Item 8315","787.11","66","45"
"8316","SKU-8316","Item 8316","809.58","36","20"
"8317","SKU-8317","Item 8317","721.47","1","28"
"8318","SKU-8318","Item 8318","709.05","19","4"
"8319","SKU-8319","Item 8319","976.43","87","23"
"8320","SKU-8320","Item 8320","354.94","91","27"
"8321","SKU-8321","Item 8321","379.71","78","40"
"8322","SKU-8322","Item 8322","627.38","46","41"
"8323","SKU-8323","Item 8323","70.02","7","35"
"8324","SKU-8324","Item 8324","992.59","23","30"
"8325","SKU-8325","Item 8325","825.38","62","1"
"8326","SKU-8326","Item 8326","161.50","76","36"
"8327","SKU-8327","Item 8327","417.31","67","42"
"8328","SKU-8328","Item 8328","75.42","71","27"
"8329","SKU-8329","Item 8329","685.44","4","39"
"8330","SKU-8330","Item 8330","892.71","34","48"
"8331","SKU-8331","Item 8331","760.84","15","32"
"8332","SKU-8332","Item 8332","434.00","30","39"
"8333","SKU-8333","Item 8333","309.87","77","31"
"8334","SKU-8334","Item 8334","130.09","3","24"
"8335","SKU-8335","Item 8335","75.00","16","40"
"8336","SKU-8336","Item 8336","337.86","72","30"
"8337","SKU-8337","Item 8337","977.47","89","28"
"8338","SKU-8338","Item 8338","401.05","69","12"
"8339","SKU-8339","Item 8339","750.89","46","19"
"8340","SKU-8340","Item 8340","865.37","37","20"
"8341","SKU-8341","Item 8341","851.45","17","45"
"8342","SKU-8342","Item 8342","426.13","87","26"
"8343","SKU-8343","Item 8343","891.76","21","37"
"8344","SKU-8344","Item 8344","864.87","33","44"
"8345","SKU-8345","Item 8345","194.01","83","11"
"8346","SKU-8346","Item 8346","350.05","79","50"
"8347","SKU-8347","Item 8347","722.16","94","17"
"8348","SKU-8348","Item 8348","79.53","16","22"
"8349","SKU-8349","Item 8349","707.15","58","27"
"8350","SKU-8350","Item 8350","842.45","41","44"
"8351","SKU-8351","Item 8351","719.96","23","11"
"8352","SKU-8352","Item 8352","664.16","22","24"
"8353","SKU-8353","Item 8353","915.55","2","33"
"8354","SKU-8354","Item 8354","483.67","48","26"
"8355","SKU-8355","Item 8355","142.40","31","13"
"8356","SKU-8356","Item 8356","461.14","2","13"
"8357","SKU-8357","Item 8357","547.92","83","26"
"8358","SKU-8358","Item 8358","405.84","90","26"
"8359","SKU-8359","Item 8359","167.49","17","44"
"8360","SKU-8360","Item 8360","762.22","79","28"
"8361","SKU-8361","Item 8361","732.98","100","10"
"8362","SKU-8362","Item 8362","132.14","24","43"
"8363","SKU-8363","Item 8363","522.58","14","44"
"8364","SKU-8364","Item 8364","471.14","19","29"
"8365","SKU-8365","Item 8365","60.18","76","15"
"8366","SKU-8366","Item 8366","730.70","19","26"
"8367","SKU-8367","Item 8367","740.81","61","10"
"8368","SKU-8368","Item 8368","66.63","48","9"
"8369","SKU-8369","Item 8369","17.73","83","31"
"8370","SKU-8370","Item 8370","668.27","38","49"
"8371","SKU-8371","Item 8371","23.74","68","23"
"8372","SKU-8372","Item 8372","29.98","28","1"
"8373","SKU-8373","Item 8373","600.40","76","3"
"8374","SKU-8374","Item 8374","394.06","96","23"
"8375","SKU-8375","Item 8375","113.19","44","47"
"8376","SKU-8376","Item 8376","109.36","99","34"
"8377","SKU-8377","Item 8377","325.86","71","11"
"8378","SKU-8378","Item 8378","311.12","36","23"
"8379","SKU-8379","Item 8379","675.42","66","41"
"8380","SKU-8380","Item 8380","936.75","82","10"
"8381","SKU-8381","Item 8381","525.87","92","16"
"8382","SKU-8382","Item 8382","71.66","46","19"
"8383","SKU-8383","Item 8383","383.51","58","34"
"8384","SKU-8384","Item 8384","667.00","51","19"
"8385","SKU-8385","Item 8385","708.41","78","25"
"8386","SKU-8386","Item 8386","987.28","77","37"
"8387","SKU-8387","Item 8387","667.03","7","17"
"8388","SKU-8388","Item 8388","651.99","5","18"
"8389","SKU-8389","Item 8389","542.91","63","34"
"8390","SKU-8390","Item 8390","296.95","17","16"
